course_id,course_credit,prereqdescription,career,equivalent_course_description,term,session,subject,catalogue,title,location_description,course_name,
25363,3.5,Course Prerequisite: MECH368;  ENGR311,UGRD,,Winter 2025,13W,MECH,471,Microcontrollers for Mechatronics,Sir George Williams Campus,"Introduction to the concepts and practices of microcontrollers and their application for the control of electromechanical devices and systems. Study of the internal architecture of microcontrollers; programming in assembly language for specific microcontroller functions and controller algorithms; timing of the microcontroller and interfacing with peripheral devices. Students undertake hands-on project work by controlling the position or speed of a DC motor with a feed-back sensor. Lectures: three hours per week. Laboratory: two hours per week, alternate weeks.Prerequisite: ENGR 311; MECH 368.",
25363,3.5,Course Prerequisite: MECH368;  ENGR311,UGRD,,Winter 2026,13W,MECH,471,Microcontrollers for Mechatronics,Sir George Williams Campus,"Introduction to the concepts and practices of microcontrollers and their application for the control of electromechanical devices and systems. Study of the internal architecture of microcontrollers; programming in assembly language for specific microcontroller functions and controller algorithms; timing of the microcontroller and interfacing with peripheral devices. Students undertake hands-on project work by controlling the position or speed of a DC motor with a feed-back sensor. Lectures: three hours per week. Laboratory: two hours per week, alternate weeks.Prerequisite: ENGR 311; MECH 368.",
25364,3.5,Prerequisite: MECH 215 or MIAE 215; MECH 371 previously or concurrently,UGRD,,Winter 2024,13W,MECH,472,Mechatronics and Automation,Sir George Williams Campus,"Prerequisite: MECH 215 or MIAE 215; MECH 371 previously or concurrently. This course focuses on design and analysis of mechatronic and automation systems. The following topics are covered: selection and integration of actuators, sensors, hardware, and software; computer vision; programming and software design for mechatronic systems; modelling and simulation; design of logic control systems; finite state machine methods; feedback control and trajectory generation; safety logic systems; case studies including automation systems, mobile robots, and unmanned vehicle systems. Lectures: three hours per week. Laboratory: two hours per week, alternate weeks.",
25364,3.5,Prerequisite: MECH 215 or MIAE 215; MECH 371 previously or concurrently,UGRD,,Winter 2025,13W,MECH,472,Mechatronics and Automation,Sir George Williams Campus,"Prerequisite: MECH 215 or MIAE 215; MECH 371 previously or concurrently. This course focuses on design and analysis of mechatronic and automation systems. The following topics are covered: selection and integration of actuators, sensors, hardware, and software; computer vision; programming and software design for mechatronic systems; modelling and simulation; design of logic control systems; finite state machine methods; feedback control and trajectory generation; safety logic systems; case studies including automation systems, mobile robots, and unmanned vehicle systems. Lectures: three hours per week. Laboratory: two hours per week, alternate weeks.",
25364,3.5,Prerequisite: MECH 215 or MIAE 215; MECH 371 previously or concurrently,UGRD,,Winter 2026,13W,MECH,472,Mechatronics and Automation,Sir George Williams Campus,"Prerequisite: MECH 215 or MIAE 215; MECH 371 previously or concurrently. This course focuses on design and analysis of mechatronic and automation systems. The following topics are covered: selection and integration of actuators, sensors, hardware, and software; computer vision; programming and software design for mechatronic systems; modelling and simulation; design of logic control systems; finite state machine methods; feedback control and trajectory generation; safety logic systems; case studies including automation systems, mobile robots, and unmanned vehicle systems. Lectures: three hours per week. Laboratory: two hours per week, alternate weeks.",
25365,3.5,Course Prerequisite: ELEC372 or MECH371,UGRD,ENGR 473 = MECH 473,Fall 2024,13W,MECH,473,Control System Design,Sir George Williams Campus,"Analog and digital controller designs. Analog controllers: lead/lag compensators, pole placement, model matching, two-parameter configuration, plant input/output feedback configuration. Digital controllers: difference equations, Z-transform, stability in the Z-domain, digital implementation of analog controllers, equivalent digital plant method, alias signals, selection of sampling time. Introduction to analog/digital state-space: controllability, observability, state feedback, state estimator. PI and PID controllers. Simulink assignments and project. Hardware laboratory project: analog and digital controller design for motor with inertial plus generator load. Lectures: three hours per week. Laboratory: two hours per week, alternate weeks.Prerequisite: ELEC 372 or MECH 371.",
25365,3.5,Course Prerequisite: ELEC372 or MECH371,UGRD,ENGR 473 = MECH 473,Fall 2025,13W,MECH,473,Control System Design,Sir George Williams Campus,"Analog and digital controller designs. Analog controllers: lead/lag compensators, pole placement, model matching, two-parameter configuration, plant input/output feedback configuration. Digital controllers: difference equations, Z-transform, stability in the Z-domain, digital implementation of analog controllers, equivalent digital plant method, alias signals, selection of sampling time. Introduction to analog/digital state-space: controllability, observability, state feedback, state estimator. PI and PID controllers. Simulink assignments and project. Hardware laboratory project: analog and digital controller design for motor with inertial plus generator load. Lectures: three hours per week. Laboratory: two hours per week, alternate weeks.Prerequisite: ELEC 372 or MECH 371.",
25366,3.75,Course Prerequisite: ELEC372 or MECH371,UGRD,,Winter 2024,13W,MECH,474,Mechatronics,Sir George Williams Campus,"Introduction to mechatronics; basic elements of mechatronic systems. Measurement systems: including principles of measurement systems; sensors and transducers; signal conditioning processes and circuits; filters and data acquisition. Actuation systems: mechanical actuation systems and electrical actuation systems. Controllers: control modes; PID controller; performance measures; introduction to digital controllers and robust control. Modelling and analysis of mechatronic systems; performance measures; frequency response; transient response analysis; stability analysis. Lectures: three hours per week. Laboratory: three hours per week, alternate weeks.Prerequisite: ELEC 372 or MECH 371.",
25366,3.75,Course Prerequisite: ELEC372 or MECH371,UGRD,,Winter 2025,13W,MECH,474,Mechatronics,Sir George Williams Campus,"Introduction to mechatronics; basic elements of mechatronic systems. Measurement systems: including principles of measurement systems; sensors and transducers; signal conditioning processes and circuits; filters and data acquisition. Actuation systems: mechanical actuation systems and electrical actuation systems. Controllers: control modes; PID controller; performance measures; introduction to digital controllers and robust control. Modelling and analysis of mechatronic systems; performance measures; frequency response; transient response analysis; stability analysis. Lectures: three hours per week. Laboratory: three hours per week, alternate weeks.Prerequisite: ELEC 372 or MECH 371.",
25366,3.75,Course Prerequisite: ELEC372 or MECH371,UGRD,,Winter 2026,13W,MECH,474,Mechatronics,Sir George Williams Campus,"Introduction to mechatronics; basic elements of mechatronic systems. Measurement systems: including principles of measurement systems; sensors and transducers; signal conditioning processes and circuits; filters and data acquisition. Actuation systems: mechanical actuation systems and electrical actuation systems. Controllers: control modes; PID controller; performance measures; introduction to digital controllers and robust control. Modelling and analysis of mechatronic systems; performance measures; frequency response; transient response analysis; stability analysis. Lectures: three hours per week. Laboratory: three hours per week, alternate weeks.Prerequisite: ELEC 372 or MECH 371.",
25374,6,"Prerequisite/Corequisite:The following courses must be completed previously: ENGR 301; MECH 344, MECH 390; MIAE 312. Students must complete 75 credits in the program prior to enrolling",UGRD,ENGR 481 = MECH 481,Fall/Winter 2024-25,26W,MECH,490,CAPSTONE MECHANICAL ENGINEERING DESIGN PROJECT,Sir George Williams Campus,"Prerequisite: 75 credits in the program; ENGR 301; MECH 344, 390. This course includes a supervised design, simulation or experimental capstone design project including a preliminary project proposal with complete project plan and a technical report at the end of the fall term; a final report by the group and presentation at the end of the winter term. Lectures: one hour per week, one term. Equivalent laboratory time: three hours per week, two terms.NOTE: Students will work in groups under direct supervision of a faculty member.NOTE: With permission of the Department, students may enroll in AERO 490 instead of MECH 490.",
25374,6,"Prerequisite/Corequisite:The following courses must be completed previously: ENGR 301; MECH 344, MECH 390; MIAE 312. Students must complete 75 credits in the program prior to enrolling",UGRD,ENGR 481 = MECH 481,Fall/Winter 2025-26,26W,MECH,490,CAPSTONE MECHANICAL ENGINEERING DESIGN PROJECT,Sir George Williams Campus,"Prerequisite: 75 credits in the program; ENGR 301; MECH 344, 390. This course includes a supervised design, simulation or experimental capstone design project including a preliminary project proposal with complete project plan and a technical report at the end of the fall term; a final report by the group and presentation at the end of the winter term. Lectures: one hour per week, one term. Equivalent laboratory time: three hours per week, two terms.NOTE: Students will work in groups under direct supervision of a faculty member.NOTE: With permission of the Department, students may enroll in AERO 490 instead of MECH 490.",
41837,4,   Never Taken/Not Registered: MECH473,GRAD,,Fall 2024,13W,MECH,6021,DESIGN/INDUSTRIAL CTRL. SYS.,Sir George Williams Campus,Please see GRAD Calendar,
41837,4,   Never Taken/Not Registered: MECH473,GRAD,,Fall 2025,13W,MECH,6021,DESIGN/INDUSTRIAL CTRL. SYS.,Sir George Williams Campus,Please see GRAD Calendar,
41837,4,   Never Taken/Not Registered: MECH473,GRAD,,Summer 2024,6H2,MECH,6021,DESIGN/INDUSTRIAL CTRL. SYS.,Sir George Williams Campus,Please see GRAD Calendar,
41837,4,   Never Taken/Not Registered: MECH473,GRAD,,Summer 2025,6H2,MECH,6021,DESIGN/INDUSTRIAL CTRL. SYS.,Sir George Williams Campus,Please see GRAD Calendar,
25407,4,This course is reserved for MIAE students only,GRAD,,Summer 2024,6H2,MECH,6041,VIRTUAL SYSTEMS,Sir George Williams Campus,Please see GRAD Calendar,
25407,4,This course is reserved for MIAE students only,GRAD,,Summer 2025,6H2,MECH,6041,VIRTUAL SYSTEMS,Sir George Williams Campus,Please see GRAD Calendar,
41840,4,This course is reserved for MIAE students only,GRAD,,Fall 2024,13W,MECH,6091,FLIGHT CONTROL SYSTEMS,Sir George Williams Campus,Please see GRAD Calendar,
41840,4,This course is reserved for MIAE students only,GRAD,,Fall 2025,13W,MECH,6091,FLIGHT CONTROL SYSTEMS,Sir George Williams Campus,Please see GRAD Calendar,
41841,4,   Never Taken/Not Registered: MECH461,GRAD,,Fall 2024,13W,MECH,6111,GAS DYNAMICS,Sir George Williams Campus,Please see GRAD Calendar,
41841,4,   Never Taken/Not Registered: MECH461,GRAD,,Fall 2025,13W,MECH,6111,GAS DYNAMICS,Sir George Williams Campus,Please see GRAD Calendar,
41841,4,   Never Taken/Not Registered: MECH461,GRAD,,Summer 2024,6H2,MECH,6111,GAS DYNAMICS,Sir George Williams Campus,Please see GRAD Calendar,
41841,4,   Never Taken/Not Registered: MECH461,GRAD,,Summer 2025,6H2,MECH,6111,GAS DYNAMICS,Sir George Williams Campus,Please see GRAD Calendar,
41842,4,   Course Prerequisite: ENGR6201; Never Taken/Not Registered: MECH464,GRAD,,Winter 2024,13W,MECH,6121,AERODYNAMICS,Sir George Williams Campus,Please see GRAD Calendar,
41842,4,   Course Prerequisite: ENGR6201; Never Taken/Not Registered: MECH464,GRAD,,Winter 2025,13W,MECH,6121,AERODYNAMICS,Sir George Williams Campus,Please see GRAD Calendar,
41842,4,   Course Prerequisite: ENGR6201; Never Taken/Not Registered: MECH464,GRAD,,Winter 2026,13W,MECH,6121,AERODYNAMICS,Sir George Williams Campus,Please see GRAD Calendar,
25420,4,"for students enrolled in the Master of Engineering  Mechanical, Industrial, or Aerospace Engineering andor Co-op programs in Mechanical, Industrial, or Aerospace Engineering.",GRAD,,Summer 2025,6H1,MECH,6141,HEAT EXCHANGER DESIGN,Sir George Williams Campus,Please see GRAD Calendar,
41843,4,"   Never Taken/Not Registered: MECH465 You must complete 1 of the following rules   Course Prerequisite: MECH6171, MECH462",GRAD,,Winter 2024,13W,MECH,6161,GAS TURBINE DESIGN,Sir George Williams Campus,Please see GRAD Calendar,
41843,4,"   Never Taken/Not Registered: MECH465 You must complete 1 of the following rules   Course Prerequisite: MECH6171, MECH462",GRAD,,Winter 2025,13W,MECH,6161,GAS TURBINE DESIGN,Sir George Williams Campus,Please see GRAD Calendar,
41843,4,"   Never Taken/Not Registered: MECH465 You must complete 1 of the following rules   Course Prerequisite: MECH6171, MECH462",GRAD,,Winter 2026,13W,MECH,6161,GAS TURBINE DESIGN,Sir George Williams Campus,Please see GRAD Calendar,
41844,4,   Course Prerequisite: ENGR6201; Never Taken/Not Registered: MECH462,GRAD,,Fall 2024,13W,MECH,6171,TURBOMACHINERY + PROPULSION,Sir George Williams Campus,Please see GRAD Calendar,
41844,4,   Course Prerequisite: ENGR6201; Never Taken/Not Registered: MECH462,GRAD,,Fall 2025,13W,MECH,6171,TURBOMACHINERY + PROPULSION,Sir George Williams Campus,Please see GRAD Calendar,
41845,4,This course is reserved for MIAE students only,GRAD,,Winter 2024,13W,MECH,6181,HEAT VENT+AIR CONDITION SYS.,Sir George Williams Campus,Please see GRAD Calendar,
41845,4,This course is reserved for MIAE students only,GRAD,,Winter 2025,13W,MECH,6181,HEAT VENT+AIR CONDITION SYS.,Sir George Williams Campus,Please see GRAD Calendar,
41845,4,This course is reserved for MIAE students only,GRAD,,Winter 2026,13W,MECH,6181,HEAT VENT+AIR CONDITION SYS.,Sir George Williams Campus,Please see GRAD Calendar,
25426,4,"You must complete 1 of the following rules   Course Prerequisite: MECH6111, MECH461",GRAD,,Winter 2024,13W,MECH,6191,COMBUSTION,Sir George Williams Campus,Please see GRAD Calendar,
25426,4,"You must complete 1 of the following rules   Course Prerequisite: MECH6111, MECH461",GRAD,,Winter 2025,13W,MECH,6191,COMBUSTION,Sir George Williams Campus,Please see GRAD Calendar,
25426,4,"You must complete 1 of the following rules   Course Prerequisite: MECH6111, MECH461",GRAD,,Winter 2026,13W,MECH,6191,COMBUSTION,Sir George Williams Campus,Please see GRAD Calendar,
25432,4,"You must complete 1 of the following rules   Course Prerequisite: MECH6121, MECH464",GRAD,,Winter 2024,13W,MECH,6241,OPERATIONAL PERF./AIRCRAFT,Sir George Williams Campus,Please see GRAD Calendar,
25432,4,"You must complete 1 of the following rules   Course Prerequisite: MECH6121, MECH464",GRAD,,Winter 2025,13W,MECH,6241,OPERATIONAL PERF./AIRCRAFT,Sir George Williams Campus,Please see GRAD Calendar,
25432,4,"You must complete 1 of the following rules   Course Prerequisite: MECH6121, MECH464",GRAD,,Winter 2026,13W,MECH,6241,OPERATIONAL PERF./AIRCRAFT,Sir George Williams Campus,Please see GRAD Calendar,
41846,4,"  You must complete 1 of the following rules   Course Prerequisite: MECH6111, MECH461",GRAD,,Winter 2024,13W,MECH,6251,SPACE FL. MECH. & PROPULSION,Sir George Williams Campus,"Prerequisite: MECH 6111 or permission of the instructor.Classification of space propulsion systems; Tsiolkovskij’s equation; ideal rocket and nozzle design; flight performance; basic orbital mechanics; chemical propellant rocket performance analysis; fundamentals of liquid and solid propellant rocket motors; electric, solar, fusion thruster. A project.Note: Students who have taken MECH 7221 may not receive credit for this course.",
41846,4,"  You must complete 1 of the following rules   Course Prerequisite: MECH6111, MECH461",GRAD,,Winter 2025,13W,MECH,6251,SPACE FL. MECH. & PROPULSION,Sir George Williams Campus,"Prerequisite: MECH 6111 or permission of the instructor.Classification of space propulsion systems; Tsiolkovskij’s equation; ideal rocket and nozzle design; flight performance; basic orbital mechanics; chemical propellant rocket performance analysis; fundamentals of liquid and solid propellant rocket motors; electric, solar, fusion thruster. A project.Note: Students who have taken MECH 7221 may not receive credit for this course.",
41846,4,"  You must complete 1 of the following rules   Course Prerequisite: MECH6111, MECH461",GRAD,,Winter 2026,13W,MECH,6251,SPACE FL. MECH. & PROPULSION,Sir George Williams Campus,"Prerequisite: MECH 6111 or permission of the instructor.Classification of space propulsion systems; Tsiolkovskij’s equation; ideal rocket and nozzle design; flight performance; basic orbital mechanics; chemical propellant rocket performance analysis; fundamentals of liquid and solid propellant rocket motors; electric, solar, fusion thruster. A project.Note: Students who have taken MECH 7221 may not receive credit for this course.",
25439,4,,GRAD,,Fall 2024,13W,MECH,6321,OPT. DESIGN OF MECH. SYST.,Sir George Williams Campus,Please see GRAD Calendar,
25439,4,,GRAD,,Fall 2025,13W,MECH,6321,OPT. DESIGN OF MECH. SYST.,Sir George Williams Campus,Please see GRAD Calendar,
48545,4,"for students enrolled in the Master of Engineering Mechanical, Industrial, Aerospace Engineering and Co-op programs in Mechanical, Industrial, Aerospace Engineering.",GRAD,,Fall 2025,13W,MECH,6341,ENGINEERING ANALYSIS OF SMART MATERIALS AND STRUCTURES,Sir George Williams Campus,"Topics include introduction to smart materials and structures; overview of mathematical models for mechanical and electrical systems; mathematical representation of smart systems; piezoelectric materials and their constitutive equations; electromechanical coupling in piezoelectric based systems and structures and their governing equations; shape memory alloys and their constitutive models; electrical activation of shape memory alloys and their dynamic modelling; electrorheological (ER) and magnetorheological (MR)fluids and elastomers; constitutive models for ER and MR fluids and elastomers; dynamic modelling and vibration analysis of ER and MR based adaptive devices and structures; application of smart materials as energy dissipating elements in structural systems for passive, semi-active and active vibration control; application of smart materials in motion control. A project is required.",
48545,4,"for students enrolled in the Master of Engineering Mechanical, Industrial, Aerospace Engineering and Co-op programs in Mechanical, Industrial, Aerospace Engineering.",GRAD,,Summer 2024,6H2,MECH,6341,ENGINEERING ANALYSIS OF SMART MATERIALS AND STRUCTURES,Sir George Williams Campus,"Topics include introduction to smart materials and structures; overview of mathematical models for mechanical and electrical systems; mathematical representation of smart systems; piezoelectric materials and their constitutive equations; electromechanical coupling in piezoelectric based systems and structures and their governing equations; shape memory alloys and their constitutive models; electrical activation of shape memory alloys and their dynamic modelling; electrorheological (ER) and magnetorheological (MR)fluids and elastomers; constitutive models for ER and MR fluids and elastomers; dynamic modelling and vibration analysis of ER and MR based adaptive devices and structures; application of smart materials as energy dissipating elements in structural systems for passive, semi-active and active vibration control; application of smart materials in motion control. A project is required.",
48545,4,"for students enrolled in the Master of Engineering Mechanical, Industrial, Aerospace Engineering and Co-op programs in Mechanical, Industrial, Aerospace Engineering.",GRAD,,Summer 2025,6H2,MECH,6341,ENGINEERING ANALYSIS OF SMART MATERIALS AND STRUCTURES,Sir George Williams Campus,"Topics include introduction to smart materials and structures; overview of mathematical models for mechanical and electrical systems; mathematical representation of smart systems; piezoelectric materials and their constitutive equations; electromechanical coupling in piezoelectric based systems and structures and their governing equations; shape memory alloys and their constitutive models; electrical activation of shape memory alloys and their dynamic modelling; electrorheological (ER) and magnetorheological (MR)fluids and elastomers; constitutive models for ER and MR fluids and elastomers; dynamic modelling and vibration analysis of ER and MR based adaptive devices and structures; application of smart materials as energy dissipating elements in structural systems for passive, semi-active and active vibration control; application of smart materials in motion control. A project is required.",
25446,4,This course is reserved for MIAE students only,GRAD,,Winter 2024,13W,MECH,6421,METAL MACH.+SURFACE TECH.,Sir George Williams Campus,Please see GRAD Calendar,
25446,4,This course is reserved for MIAE students only,GRAD,,Winter 2025,13W,MECH,6421,METAL MACH.+SURFACE TECH.,Sir George Williams Campus,Please see GRAD Calendar,
25446,4,This course is reserved for MIAE students only,GRAD,,Winter 2026,13W,MECH,6421,METAL MACH.+SURFACE TECH.,Sir George Williams Campus,Please see GRAD Calendar,
25448,4,This course is reserved for MIAE students only,GRAD,,Fall 2024,13W,MECH,6431,INTRO TO TRIBOLOGY,Sir George Williams Campus,Please see GRAD Calendar,
25448,4,This course is reserved for MIAE students only,GRAD,,Fall 2025,13W,MECH,6431,INTRO TO TRIBOLOGY,Sir George Williams Campus,Please see GRAD Calendar,
25448,4,This course is reserved for MIAE students only,GRAD,,Summer 2024,6H1,MECH,6431,INTRO TO TRIBOLOGY,Sir George Williams Campus,Please see GRAD Calendar,
25448,4,This course is reserved for MIAE students only,GRAD,,Summer 2025,6H1,MECH,6431,INTRO TO TRIBOLOGY,Sir George Williams Campus,Please see GRAD Calendar,
25448,4,This course is reserved for MIAE students only,GRAD,,Winter 2024,13W,MECH,6431,INTRO TO TRIBOLOGY,Sir George Williams Campus,Please see GRAD Calendar,
25448,4,This course is reserved for MIAE students only,GRAD,,Winter 2025,13W,MECH,6431,INTRO TO TRIBOLOGY,Sir George Williams Campus,Please see GRAD Calendar,
25448,4,This course is reserved for MIAE students only,GRAD,,Winter 2026,13W,MECH,6431,INTRO TO TRIBOLOGY,Sir George Williams Campus,Please see GRAD Calendar,
25450,4,This course is reserved for MIAE students only,GRAD,,Fall 2024,13W,MECH,6441,STRESS ANALYSIS/MECH DESIGN,Sir George Williams Campus,Please see GRAD Calendar,
25450,4,This course is reserved for MIAE students only,GRAD,,Fall 2025,13W,MECH,6441,STRESS ANALYSIS/MECH DESIGN,Sir George Williams Campus,Please see GRAD Calendar,
25452,4,This course is reserved for MIAE students only,GRAD,,Fall 2024,13W,MECH,6451,COMPUTER-AIDED MECH. DESIGN,Sir George Williams Campus,Please see GRAD Calendar,
25452,4,This course is reserved for MIAE students only,GRAD,,Fall 2025,13W,MECH,6451,COMPUTER-AIDED MECH. DESIGN,Sir George Williams Campus,Please see GRAD Calendar,
25452,4,This course is reserved for MIAE students only,GRAD,,Summer 2024,6H2,MECH,6451,COMPUTER-AIDED MECH. DESIGN,Sir George Williams Campus,Please see GRAD Calendar,
25452,4,This course is reserved for MIAE students only,GRAD,,Summer 2025,6H2,MECH,6451,COMPUTER-AIDED MECH. DESIGN,Sir George Williams Campus,Please see GRAD Calendar,
25452,4,This course is reserved for MIAE students only,GRAD,,Winter 2024,13W,MECH,6451,COMPUTER-AIDED MECH. DESIGN,Sir George Williams Campus,Please see GRAD Calendar,
25452,4,This course is reserved for MIAE students only,GRAD,,Winter 2025,13W,MECH,6451,COMPUTER-AIDED MECH. DESIGN,Sir George Williams Campus,Please see GRAD Calendar,
25452,4,This course is reserved for MIAE students only,GRAD,,Winter 2026,13W,MECH,6451,COMPUTER-AIDED MECH. DESIGN,Sir George Williams Campus,Please see GRAD Calendar,
25454,4,   Course Prerequisite: MECH6441,GRAD,,Winter 2024,13W,MECH,6471,AIRCRAFT STRUCTURES,Sir George Williams Campus,Please see GRAD Calendar,
25454,4,   Course Prerequisite: MECH6441,GRAD,,Winter 2025,13W,MECH,6471,AIRCRAFT STRUCTURES,Sir George Williams Campus,Please see GRAD Calendar,
25454,4,   Course Prerequisite: MECH6441,GRAD,,Winter 2026,13W,MECH,6471,AIRCRAFT STRUCTURES,Sir George Williams Campus,Please see GRAD Calendar,
41849,4,This course is reserved for MIAE students,GRAD,,Fall 2024,13W,MECH,6481,AEROELASTICITY,Sir George Williams Campus,Please see GRAD Calendar,
41849,4,This course is reserved for MIAE students,GRAD,,Fall 2025,13W,MECH,6481,AEROELASTICITY,Sir George Williams Campus,Please see GRAD Calendar,
41849,4,This course is reserved for MIAE students,GRAD,,Winter 2024,13W,MECH,6481,AEROELASTICITY,Sir George Williams Campus,Please see GRAD Calendar,
25455,4,This course is reserved for MIAE students only,GRAD,,Fall 2024,13W,MECH,6491,ENGR METROL & MESRT SYSTEMS,Sir George Williams Campus,Please see GRAD Calendar,
25455,4,This course is reserved for MIAE students only,GRAD,,Fall 2025,13W,MECH,6491,ENGR METROL & MESRT SYSTEMS,Sir George Williams Campus,Please see GRAD Calendar,
25455,4,This course is reserved for MIAE students only,GRAD,,Summer 2024,6H2,MECH,6491,ENGR METROL & MESRT SYSTEMS,Sir George Williams Campus,Please see GRAD Calendar,
25455,4,This course is reserved for MIAE students only,GRAD,,Summer 2025,6H2,MECH,6491,ENGR METROL & MESRT SYSTEMS,Sir George Williams Campus,Please see GRAD Calendar,
25457,4,This course is reserved for MIAE students only,GRAD,,Fall 2024,13W,MECH,6501,ADVANCED MATERIALS,Sir George Williams Campus,Advanced composites. Polymer matrix composites. Resins and fibers. Metal matrix composites. Ceramic matrix composites. Interfaces. Mechanical properties. Applications. Project on selected topics of current interest.,
25457,4,This course is reserved for MIAE students only,GRAD,,Fall 2025,13W,MECH,6501,ADVANCED MATERIALS,Sir George Williams Campus,Advanced composites. Polymer matrix composites. Resins and fibers. Metal matrix composites. Ceramic matrix composites. Interfaces. Mechanical properties. Applications. Project on selected topics of current interest.,
25457,4,This course is reserved for MIAE students only,GRAD,,Summer 2024,6H1,MECH,6501,ADVANCED MATERIALS,Sir George Williams Campus,Advanced composites. Polymer matrix composites. Resins and fibers. Metal matrix composites. Ceramic matrix composites. Interfaces. Mechanical properties. Applications. Project on selected topics of current interest.,
25457,4,This course is reserved for MIAE students only,GRAD,,Summer 2025,6H1,MECH,6501,ADVANCED MATERIALS,Sir George Williams Campus,Advanced composites. Polymer matrix composites. Resins and fibers. Metal matrix composites. Ceramic matrix composites. Interfaces. Mechanical properties. Applications. Project on selected topics of current interest.,
41850,4,   Never Taken/Not Registered: MECH421,GRAD,,Winter 2024,13W,MECH,6511,MECHANICAL FORMING OF METALS,Sir George Williams Campus,Please see GRAD Calendar,
41850,4,   Never Taken/Not Registered: MECH421,GRAD,,Winter 2025,13W,MECH,6511,MECHANICAL FORMING OF METALS,Sir George Williams Campus,Please see GRAD Calendar,
41850,4,   Never Taken/Not Registered: MECH421,GRAD,,Winter 2026,13W,MECH,6511,MECHANICAL FORMING OF METALS,Sir George Williams Campus,Please see GRAD Calendar,
41851,4,This course is reserved for MIAE students only,GRAD,,Fall 2024,13W,MECH,6521,MANUFACTURING OF COMPOSITES,Sir George Williams Campus,Please see GRAD Calendar,
41851,4,This course is reserved for MIAE students only,GRAD,,Fall 2025,13W,MECH,6521,MANUFACTURING OF COMPOSITES,Sir George Williams Campus,Please see GRAD Calendar,
25463,4,This course is reserved for MIAE students only,GRAD,,Winter 2024,13W,MECH,6541,JOIN G PROC+NONDESTRUC.TEST.,Sir George Williams Campus,Please see GRAD Calendar,
25463,4,This course is reserved for MIAE students only,GRAD,,Winter 2025,13W,MECH,6541,JOIN G PROC+NONDESTRUC.TEST.,Sir George Williams Campus,Please see GRAD Calendar,
25463,4,This course is reserved for MIAE students only,GRAD,,Winter 2026,13W,MECH,6541,JOIN G PROC+NONDESTRUC.TEST.,Sir George Williams Campus,Please see GRAD Calendar,
25467,4,This course is reserved for MIAE students only,GRAD,,Fall 2024,13W,MECH,6561,HIGH STRENGTH MATERIALS,Sir George Williams Campus,Please see GRAD Calendar,
25467,4,This course is reserved for MIAE students only,GRAD,,Fall 2025,13W,MECH,6561,HIGH STRENGTH MATERIALS,Sir George Williams Campus,Please see GRAD Calendar,
25467,4,This course is reserved for MIAE students only,GRAD,,Summer 2024,6H2,MECH,6561,HIGH STRENGTH MATERIALS,Sir George Williams Campus,Please see GRAD Calendar,
25467,4,This course is reserved for MIAE students only,GRAD,,Summer 2025,6H1,MECH,6561,HIGH STRENGTH MATERIALS,Sir George Williams Campus,Please see GRAD Calendar,
41852,4,This course is reserved for MIAE students only,GRAD,,Fall 2024,13W,MECH,6581,MECH BEHAV/POLYMER COMP MAT,Sir George Williams Campus,Please see GRAD Calendar,
41852,4,This course is reserved for MIAE students only,GRAD,,Fall 2025,13W,MECH,6581,MECH BEHAV/POLYMER COMP MAT,Sir George Williams Campus,Please see GRAD Calendar,
25472,4,This course is reserved for MIAE students only,GRAD,,Fall 2024,13W,MECH,6601,TEST.EVAL./COMP.MATS.+STRUC.,Sir George Williams Campus,Please see GRAD Calendar,
25472,4,This course is reserved for MIAE students only,GRAD,,Fall 2025,13W,MECH,6601,TEST.EVAL./COMP.MATS.+STRUC.,Sir George Williams Campus,Please see GRAD Calendar,
25474,4,   Course Prerequisite: MECH6451,GRAD,,Winter 2024,13W,MECH,6611,NUMERICALLY CONTROLLED MACH.,Sir George Williams Campus,Please see GRAD Calendar,
25474,4,   Course Prerequisite: MECH6451,GRAD,,Winter 2025,13W,MECH,6611,NUMERICALLY CONTROLLED MACH.,Sir George Williams Campus,Please see GRAD Calendar,
25474,4,   Course Prerequisite: MECH6451,GRAD,,Winter 2026,13W,MECH,6611,NUMERICALLY CONTROLLED MACH.,Sir George Williams Campus,Please see GRAD Calendar,
41853,4, ; Never Taken/Not Registered: MECH471,GRAD,,Winter 2024,13W,MECH,6621,MICROPROCESS + APPLICATIONS,Sir George Williams Campus,Please see GRAD Calendar,
41853,4, ; Never Taken/Not Registered: MECH471,GRAD,,Winter 2025,13W,MECH,6621,MICROPROCESS + APPLICATIONS,Sir George Williams Campus,Please see GRAD Calendar,
41853,4, ; Never Taken/Not Registered: MECH471,GRAD,,Winter 2026,13W,MECH,6621,MICROPROCESS + APPLICATIONS,Sir George Williams Campus,Please see GRAD Calendar,
41854,4,This course is reserved for MIAE students only; never taken MECH 472,GRAD,,Winter 2024,13W,MECH,6631,INDUSTRIAL AUTOMATION,Sir George Williams Campus,Please see GRAD Calendar,
41854,4,This course is reserved for MIAE students only; never taken MECH 472,GRAD,,Winter 2025,13W,MECH,6631,INDUSTRIAL AUTOMATION,Sir George Williams Campus,Please see GRAD Calendar,
41854,4,This course is reserved for MIAE students only; never taken MECH 472,GRAD,,Winter 2026,13W,MECH,6631,INDUSTRIAL AUTOMATION,Sir George Williams Campus,Please see GRAD Calendar,
